otu,otu_occ,otu_rel,fill,Community
adbff89e3e7bbab414b6c1e14f38ebe00f4a8492,0.364136413641364,0.00153666393486932,no,Confirmed Rare
4f2c2b2652b4915634ce618875b7b0fd2fdebcd4,0.979097909790979,0.005468601345849,core,Confirmed Core
b335b8d42cc136ccdb5f9ccd958313edb0eb828b,0.288228822882288,0.00128468453167942,no,Confirmed Rare
bd615bd8d7a556392a9cb2be48f6b932ba9f27d0,0.243124312431243,0.00164248588742655,no,Confirmed Rare
0717390afcbc1b87785cf7dd0c7fc4af8d48cac8,0.800880088008801,0.00164563693930649,core,Core Candidate
aecab50108fc0adad61818e5812daa2d44ccf68c,0.546754675467547,0.00233722304120341,core,Core Candidate
3aba2f7abd03a3deaa39f56db17dd6c511e69be2,0.231023102310231,0.00118656133344049,no,Confirmed Rare
755178e8a615d48f5cd74d09a6621f855dc2938e,0.8998899889989,0.00328870003033609,core,Core Candidate
4d614a6a3dc6dfaa312b8f9db49e3574db91988f,0.947194719471947,0.00311260327424514,core,Core Candidate
f2839ac942ece028e3238e307a49c5d540ced136,0.212321232123212,0.00140881265740642,no,Confirmed Rare
c2a100a45b06564caab49637e5c2a042f0de5bfd,0.97029702970297,0.00414883430046177,core,Confirmed Core
b02254fe129cc4f79b0d2799488b9d2a74d49742,0.36963696369637,0.00124888186303411,no,Confirmed Rare
2481c06c21087242e1770fa8bb16d691ed01b616,0.506050605060506,0.00167684138879657,no,Confirmed Rare
5db43fe568930d6781847a5c26e64a4e969057be,0.884488448844885,0.00740364325504354,core,Core Candidate
514bb450cb70fce71ded8b90e8561ba8cc7e931a,0.67986798679868,0.0025328190867321,core,Core Candidate
dd16912f05e82fdd0210ce88a238d9cd0a012161,0.0528052805280528,0.00133636033654584,no,Confirmed Rare
10ec271060cead82d6d11a0028cb5f682fe3ebdd,0.704070407040704,0.00197988630622457,core,Core Candidate
d0716c77bb24ccf01f214e92e78b64bff954afae,0.335533553355336,0.00159287087363451,no,Confirmed Rare
6683af3e41840ac9cb9e5022bec9dc8684c4d823,0.297029702970297,0.00164102049336217,no,Confirmed Rare
8d89613e062828719983a111f3f188de56f2f849,0.795379537953795,0.00207732705522926,core,Core Candidate
b212ce219f884c266dda7a85b0a4fa6e797e0c54,0.962596259625963,0.00811268561338329,core,Confirmed Core
ed66149411c76818944fb8f4ccf0e9a82a1540f9,0.181518151815182,0.00165430517952815,no,Confirmed Rare
86934655fadf2440b5fa16652d06aec42a73e952,0.639163916391639,0.0034165783273474,core,Core Candidate
3902991f40c6bb1dcf03c1076e1dfcdedbd6f608,0.134213421342134,0.00150818467762267,no,Confirmed Rare
ed431e1f7f124b162542909fd06aabe258956802,0.994499449944995,0.0042131377774566,core,Confirmed Core
9a36281134897164a662bf2d2c18901a4491b5ce,0.645764576457646,0.00284649008144444,core,Core Candidate
6d8761ed0bceddc55836d2d6f781cdbac680be08,0.842684268426843,0.00159936197098631,core,Core Candidate
6697fb41e391d5a8f7961293f4b87fbe12fe025b,0.624862486248625,0.00172815508610098,core,Core Candidate
be4a3d7321cb26c0534764bf678878ccb6810d4b,0.284928492849285,0.00183511342105919,no,Confirmed Rare
ce08bb91c413685113e568eae5222806f0d0972e,0.383938393839384,0.00253331184679386,no,Confirmed Rare
7c68505a8a860cdb1b653b861d87ed2164b94688,0.932893289328933,0.00477972685539062,core,Core Candidate
cc482cef07dd712a6ae5c451f5279bf67eec016c,0.806380638063806,0.00420408325352742,core,Core Candidate
078ad5337f34bc69058668abeae985bf4ed185c6,0.830583058305831,0.00217874373316702,core,Core Candidate
6db013fda04bb4ca2d8ee19adba189b71d25c46f,0.529152915291529,0.00350210615080665,no,Confirmed Rare
a32f50d73530cf0d1ee4ae93873490f0ca33db79,0.25962596259626,0.000898889410316345,no,Confirmed Rare
3faa0717c4157d43400a5032bae158e8621798d2,0.407040704070407,0.00130765358145736,no,Confirmed Rare
f0c8706dc7a296924c8218ed4815600aa9d17eed,0.917491749174917,0.0021990698366681,core,Core Candidate
9599acc99bf12af0098d68a9fbced0191225dad3,0.605060506050605,0.00246194096898378,core,Core Candidate
267e37c9551180ece8b8cead5dd689af1498891b,0.867986798679868,0.00118900758942087,core,Core Candidate
bbf50c7feff02f4697a1f229cd96317331b472a5,0.739273927392739,0.00204667704241239,core,Core Candidate
0485134baf1d1ec365113dd727d95efcf3d48e84,0.891089108910891,0.00179732401785368,core,Core Candidate
d910a9c60cbd118626da78dd1a984f6a76dae4c4,0.935093509350935,0.0028242538093821,core,Core Candidate
fb9a17edb3ff01aa260c3f22df36e7d6440744b3,0.847084708470847,0.0025910716046505,core,Core Candidate
4ed9ff03b1193b77599cec07c2028f339c070752,0.265126512651265,0.000936022624451699,no,Confirmed Rare
06c2900801a0ce3474588f02fecedec6ccdbee20,0.521452145214521,0.000830017970277597,no,Confirmed Rare
97e2acbcf3524e1513aa4cff9a58a847e1430c42,0.632563256325633,0.000888316652491647,core,Core Candidate
bf4a878dae1aae1e04a647caf7ff600b597278f3,0.936193619361936,0.00134928358914255,core,Core Candidate
93c86f999c7d48b8500fd1de8511347a0d244b31,0.647964796479648,0.00105541425480204,core,Core Candidate
4e77138fac9e5720b5a17b90809051ae620c816c,0.0836083608360836,0.0008817161959613,no,Confirmed Rare
3e3aa00a45a5664a81e01980bdf7bb85f3a4ecf9,0.612761276127613,0.00130142604152785,core,Core Candidate
0d02df0bfe003e6a1c79cb70ea485a0d5572ce2d,0.995599559955996,0.0073315937949684,core,Confirmed Core
8e4cf2b1369f3463868939e2f33b57232bea618d,0.964796479647965,0.00141280253999873,core,Confirmed Core
009a505621037e44fd52f123922a11ed8c1a0387,0.940594059405941,0.00168742343151678,core,Core Candidate
04b854a14d2fe0faef1c945e7709ba0b2c2e8d61,0.294829482948295,0.000870377532440362,no,Confirmed Rare
0b62269789597b26e5fa83a05f721e8df398b3a2,0.638063806380638,0.00145833998186555,core,Core Candidate
61d4527d21cf3ee904f7cea239d93c77c0d68f1c,0.44004400440044,0.000928200535021327,no,Confirmed Rare
70a9fe03f7cd72f4dc3095b2d9f58d7464bd91dd,0.376237623762376,0.00252425459992413,no,Confirmed Rare
bb4056878ec33a5e4e382c048ac431b8a291d317,0.946094609460946,0.00215957304498262,core,Core Candidate
9bf7d9e986c41f2d2577d458879e5b70b963942b,0.397139713971397,0.000897294794730707,no,Confirmed Rare
7baa2be5bc466e73e756a9874120f82c336cebb0,0.557755775577558,0.00174492456653051,core,Core Candidate
c0dcdc0a4e396d5615cf9d72679cfb1ce082bc17,0.859185918591859,0.000989373556333492,core,Core Candidate
b6a00fe36856facf119ad13f8cf8909ecc9c1540,0.639163916391639,0.00218935010458695,core,Core Candidate
24de1cae7a8aade7ea28f78fc92d935b3dcb1c58,0.235423542354235,0.000994295923660044,no,Confirmed Rare
26432080b0c020a1333243aae5152014d49fbb7e,0.811881188118812,0.00134551210203356,core,Core Candidate
f86e41b456d9ec0e21ef6555cdd7c3e9f168245e,0.896589658965897,0.00310948180593894,core,Core Candidate
4b755201e15280204940764dbfd2c3ba723fdc3f,0.721672167216722,0.0020089985767035,core,Core Candidate
591d9adb2f926ddb9f5eed31e00a8f3e2fdacf88,0.453245324532453,0.000905075179201665,no,Confirmed Rare
0edc841bc72775a034666985bbc3ba6c09bc2169,0.723872387238724,0.00168308126190925,core,Core Candidate
9162879eb0b8994489932ca484a3f51d3e2d309c,0.570957095709571,0.00142545063740068,core,Core Candidate
c4e32991a437557e5fe37bc1a64ae5a1b0be4bed,0.937293729372937,0.00427727367119856,core,Core Candidate
a4469479aa3db0f594ff1e91527565041d0f4efa,0.244224422442244,0.000933320379233789,no,Confirmed Rare
f98eedd47c48b6ac20489d7d1bedb9f99fb5ab1c,0.816281628162816,0.00124595771514717,core,Core Candidate
57aae5c060768376d9fad4374b4d49493036c8e9,0.605060506050605,0.00123772308732342,core,Core Candidate
dea0ad3e159ca071ab1732cae0d56ce61bec5825,0.674367436743674,0.00246392598033931,core,Core Candidate
70c278093625c3074747ae4e6992dc4c2ed9beb4,0.199119911991199,0.000989817610528398,no,Confirmed Rare
66118e54ca880670298773b04f097b9dd2cab282,0.25962596259626,0.000947474413880159,no,Confirmed Rare
67e107f6b92761e3f363fc5290526433691e46cc,0.838283828382838,0.00271813593756746,core,Core Candidate
4de24d685713ce964279dd02b94d347c41445836,0.377337733773377,0.000901209857468506,no,Confirmed Rare
36a37a30105156696329e13fcd49e996e5c0b5cf,0.381738173817382,0.00123292362601753,no,Confirmed Rare
71c9e89e9828a516be8df619e06e8c1fe144bd2b,0.327832783278328,0.00142779550529319,no,Confirmed Rare
bca7dc0d672cdf4fd3bc3cf77066c6346f5bec22,0.391639163916392,0.00132295013117568,no,Confirmed Rare
daca8ecbcfa3ef49fa770d77dc452256bb6f0839,0.476347634763476,0.00125972623424842,no,Confirmed Rare
f56ebe65fe72b9fbe97a206550d8718f8121596c,0.928492849284928,0.0037580227051429,core,Core Candidate
b5a99ef4a4134a0ef945a228d41e19cb3d5d16bc,0.708470847084708,0.00120962526978645,core,Core Candidate
dd025a4605dce892eb9f9582e110b92aa819ae93,0.077007700770077,0.000867396930130191,no,Confirmed Rare
586bd06305a82a62261a607cb222d87649a6fc64,0.810781078107811,0.00282860069885773,core,Core Candidate
7ba8e7f495891b40d8e0cb8b2dce40ddad7c6bc9,0.044004400440044,0.000428447521545225,no,Confirmed Rare
b0ab7416c51aee352bbbe586f105c3fae0e4b03a,0.148514851485149,0.000712758914306568,no,Confirmed Rare
a796c59e27559eae567be0715dc453c2a06beaed,0.7997799779978,0.00112414110565654,core,Core Candidate
52ddbf211705214b5bf2b265d83106aeb4897166,0.645764576457646,0.00298011682096974,core,Core Candidate
701ebe99f9c5ca5a79a206ee8388f39dfb3d7c43,0.343234323432343,0.000742569563859002,no,Confirmed Rare
2d31590529191842f2714d2b3c0d5352bf10487b,0.434543454345435,0.00204524140965565,no,Confirmed Rare
c63ffec8319d8b9ac2fb6efab1d8c6935a0852c4,0.350935093509351,0.00109376428556444,no,Confirmed Rare
2a96c98a23831c03c97873be6eff00917639d4e7,0.68976897689769,0.00191853240754915,core,Core Candidate
cb6f4a7354cbf506ed09531e2f7ffbae4c09b810,0.826182618261826,0.00100720397202139,core,Core Candidate
af773ca53f4dd7155f9726ca22105fb47612dca5,0.668866886688669,0.00146734523776739,core,Core Candidate
33a57ca943b64d0db3b8bd090dbcc2335c1cec35,0.301430143014301,0.00149386616552483,no,Confirmed Rare
3a92e834870045ac1305e85b6ca901d0ed20c26c,0.291529152915292,0.00163267039911949,no,Confirmed Rare
223fec7e6b50e5cf4de7b83ec3f51b72981078f7,0.55995599559956,0.000624810442234603,core,Core Candidate
c8b729ab3205d8636b6b101527d1b2dbfc80a1e1,0.245324532453245,0.000629690782671732,no,Confirmed Rare
76f60f130781f05177bb26150d613b2f12588d74,0.698569856985699,0.00108766522288687,core,Core Candidate
74e3c1b5887c3c64c47aef2318cf5d88cb9fd287,0.413641364136414,0.0011175126175541,no,Confirmed Rare
531b3c87bcf58918fb6dbbbaa58084a7dccb1892,0.0506050605060506,8.44913517122741e-06,no,Confirmed Rare
0da2c6742b050ce6a92b5d291ac3ec6a87f272e5,0.811881188118812,0.0012411519048847,core,Core Candidate
3f3b676006fba3330ba995ea880e7e13ba5a9cb9,0.606160616061606,0.00140605939549382,core,Core Candidate
07595240755443e8a8dc1b1f0ab1374675a06c36,0.474147414741474,0.00233051895300296,no,Confirmed Rare
643678f19a2555ca7e0d7feaabf9f1c263b4aa00,0.888888888888889,0.000902831321579211,core,Core Candidate
ed6888a3e980dbe688bbccaf89fca6ff5907df95,0.862486248624862,0.00238616357602066,core,Core Candidate
e2a1566dce593b0c8fce6557dcdbf89d4be2bf3c,0.531353135313531,0.000915325905311029,core,Core Candidate
98c3da7cf13d678ebfbb77abe2a00ddd95e5f555,0.316831683168317,0.00082050041467413,no,Confirmed Rare
eaa169599443e73c020d6266c601c219a1e962e9,0.458745874587459,0.000693418964217656,no,Confirmed Rare
654a48a67edbe1c2e3ea6df84b213a1d57d43025,0.75027502750275,0.00169952416054092,core,Core Candidate
fd7584918acf73303b5677e95b8fbd0de1317417,0.616061606160616,0.0018441595919354,core,Core Candidate
63b557e30d2092c42c2ed781658d31ce969a2d58,0.240924092409241,0.00062265936098131,no,Confirmed Rare
3fbeae657a2510e445f9402c155c66d8933fb649,0.755775577557756,0.00141844666785229,core,Core Candidate
30242033007419ae422d23bb3468ddbfcb9d38ed,0.932893289328933,0.0010740938858056,core,Core Candidate
7c03d28a51484fd8e3302b99d34e1cd271288483,0.453245324532453,0.000808349833073176,no,Confirmed Rare
21695be58b3d32598cb5baa49b06bbe57f52fd65,0.930693069306931,0.00202296213639084,core,Core Candidate
ae70e320d090fe33a61478791df62dc186edc273,0.941694169416942,0.00124999223744606,core,Core Candidate
316039222fb3f124ad5ae3931ba3a09cf1856bda,0.584158415841584,0.00115591891319916,core,Core Candidate
c38e829e7c20d5c942646191a9932a6ed82171ec,0.122112211221122,0.000455902074133372,no,Confirmed Rare
f5fd3394cb34554c3ecf3a87e82373710c444c76,0.575357535753575,0.000708541149232656,core,Core Candidate
feee0424e4efa4e63ad877df2cf4233a6832a993,0.386138613861386,0.000597706693617715,no,Confirmed Rare
deca55e2effe3e455565c742fa4c491bf4566175,0.798679867986799,0.00136212382409046,core,Core Candidate
f3821ba7cac99f43d77e5f1b319ce81336e4a229,0.36963696369637,0.00079041285112148,no,Confirmed Rare
2d07e2abfa38eb33bda54b09684e39e44076ac48,0.831683168316832,0.00103445270005902,core,Core Candidate
5cf73a48b8ef2947a49efc9916e754fc142b0638,0.727172717271727,0.00191672678021994,core,Core Candidate
6d0ad1cfb4e2026fb1a753b5064dca6ed69f2cce,0.198019801980198,0.000554712153211971,no,Confirmed Rare
13fae685ecb9633452870d1b090addf7d539a1c8,0.251925192519252,0.00107543818857053,no,Confirmed Rare
6da28f476907120f8507144d99c4651fa868d9f5,0.363036303630363,0.0004897369110168,no,Confirmed Rare
33817ee504ac9028bff4bdadd6a5c4c4d9bef372,0.44004400440044,0.000494469976594163,no,Confirmed Rare
bb9b3690c6f34761db8f6582ed668e12f9bae0a5,0.033003300330033,0.000639710066069211,no,Confirmed Rare
366adbd5ce2245bc25585308f21844897bddae02,0.917491749174917,0.00211222841353548,core,Core Candidate
2657f398b7d9c27f3ca37479ca5030a17190cc42,0.954895489548955,0.00122689229664138,core,Confirmed Core
33727888bbcc5bf345575bdc651b2121963c727f,0.055005500550055,0.000445768586934875,no,Confirmed Rare
4ee5cf6bc43c341b31e34724a2c199d13b5dd157,0.874587458745875,0.00113568928507697,core,Core Candidate
a9a720508ea3cd879dbd7edd3fdb4a93b62e6cb6,0.807480748074808,0.00108198397473198,core,Core Candidate
b37cc99934127570948e209fe1717f1de90fccc5,0.734873487348735,0.00177623909771354,core,Core Candidate
0cf951e5c3a2171827aa1bc75ccafe6ea92dfe0a,0.666666666666667,0.00129513594505209,core,Core Candidate
a04c4f7290920d4a1f665f9395c4ea17e0903a86,0.831683168316832,0.00156646665392546,core,Core Candidate
fd6a6ecba4214764936f9372806038884802b8b2,0.278327832783278,0.000677521620244598,no,Confirmed Rare
5bcc7254015c8890dd99682f8a743e9e99723350,0.653465346534653,0.00191478634013697,core,Core Candidate
2f8785a09bed9f0081b1d6510317b98205de0122,0.302530253025303,0.0011934982925673,no,Confirmed Rare
55494c873ed8f93751bfb74c59dc985a130a02b3,0.644664466446645,0.000744544712317717,core,Core Candidate
8786f05cdba1b21c5f233f1a3a239b5b97b527f5,0.261826182618262,0.000627701467990477,no,Confirmed Rare
87876466b80833525a063da98bc223badac01caf,0.778877887788779,0.00177804868383665,core,Core Candidate
91dee38849d90cc8024bc6139cfde925fddf59b0,0.62046204620462,0.00111335658579206,core,Core Candidate
4df62300ddad34681abc17dc593b01399c77e816,0.751375137513751,0.00070395972010399,core,Core Candidate
26eaffeed817edddbe2117adf232d904db1b1ac8,0.399339933993399,0.000648235106298228,no,Confirmed Rare
6cef320ebf12790dcb71bc5ec85ff134101e068f,0.246424642464246,0.00103487591701086,no,Confirmed Rare
a629ee01afb197294b65c292e7b5fbb7a763ab61,0.397139713971397,0.00119398012946319,no,Confirmed Rare
043df6821b706243fcf107bf7d24fbd41631c58a,0.452145214521452,0.000917862118327114,no,Confirmed Rare
e23b86f5cfe00809074b3c5d17790c57377d54ed,0.374037403740374,0.000505110012563664,no,Confirmed Rare
e436859422cf7ffa6010162fe74183902e5c4b57,0.727172717271727,0.00211965534952287,core,Core Candidate
648be173220b2d7ed8d573047ed6025824fa301d,0.55995599559956,0.000706843254621532,no,Confirmed Rare
8c990f4a0f9ff144068631346e1703c06198ce52,0.2002200220022,0.00036724241206666,no,Confirmed Rare
82b9f5c26eb9fd62be6b8da7a54b93fbed8b0931,0.367436743674367,0.00046399609123936,no,Confirmed Rare
1cbd307affac84402590dc1d8ea91a74eb1dba31,0.578657865786579,0.00101862279120956,core,Core Candidate
b6ffefa097567d8148f17ad0e06154f1647669ee,0.95049504950495,0.00265750408621688,core,Confirmed Core
c905d34f775d4d9b6b39062e92e0e92c4ba6fc8a,0.558855885588559,0.000633586306655898,core,Core Candidate
18e62f52017d35790743cd4b6e932c1ed7e1b3e5,0.87018701870187,0.00116710738052587,core,Core Candidate
e8a588536c548f804189437d3cfbb2e46e95bf25,0.619361936193619,0.000824056109991775,core,Core Candidate
03c22e7cbcbe58cd43757b93084c18c882abb949,0.456545654565457,0.000873926131152686,no,Confirmed Rare
93acc2b7d0ff3ed39bbeb94c3fe65eba35ab2fd2,0.748074807480748,0.00178828830078483,core,Core Candidate
dc8dee3951000be84eef406900d6299d17043fd6,0.697469746974697,0.00117055069913828,core,Core Candidate
be5478951ccaadce358f923837948be8b34e4659,0.826182618261826,0.000781154897172425,core,Core Candidate
66287c34a40a117a4ec537915b8f8e4199147f8a,0.154015401540154,0.000452359546365374,no,Confirmed Rare
577c85216660e02fe736edf9c0c5bedd6983fd3e,0.74037403740374,0.00258331767775636,core,Core Candidate
56ebdb2a02549da45d3aaca53b719e9fdfbb96bc,0.862486248624862,0.00110837863785294,core,Core Candidate
b3af38a8cdf2f9de6e3e204178795bfcaff99056,0.711771177117712,0.00129803495022291,core,Core Candidate
0ef9a5a7f05217d86e71b0bd999e77947a180d14,0.898789878987899,0.00468162243941722,core,Core Candidate
490172d59a21f19223e880a807c8c5b524ce12d6,0.306930693069307,0.000363427439607119,no,Confirmed Rare
3ef878437c500fa5862887ad4418150a6e70f5f1,0.822882288228823,0.00159280830090248,core,Core Candidate
5704b1d7ff535a832d743ee0131d045db7c5f1fa,0.257425742574257,0.000581297041249571,no,Confirmed Rare
e9be636bf97a36e83172c60f665fa4b0ee8e65b1,0.684268426842684,0.00282751391710043,core,Core Candidate
3448534028bf5c5fdea44aaf165900ec693e52ec,0.460946094609461,0.000814078914778867,no,Confirmed Rare
860970fb942f2a41a9e546690715b8e3346a7100,0.627062706270627,0.000888379762998094,core,Core Candidate
c475f818b977c2e83fb946ea62edbf795e801ab7,0.570957095709571,0.000507599367344679,core,Core Candidate
3b7ff598bc191e7f95faf7698154a345bbc670c1,0.272827282728273,0.00104387081802742,no,Confirmed Rare
fdb511517df9e5804601c50a6c651c6a42560107,0.256325632563256,0.000854745419311209,no,Confirmed Rare
549248b26eb004151da80ce891b0b71c213a5fbe,0.467546754675468,0.000483910680415201,no,Confirmed Rare
2d8113094b5c4977ff287aa028d636211958989d,0.55005500550055,0.000776290293176467,no,Confirmed Rare
325b23c155b241df68f653c9ff5fe9219909bf87,0.796479647964797,0.000775851290325109,core,Core Candidate
5f7aa363f0653376eb78b742e5739abf8d39f969,0.707370737073707,0.00133282787006569,core,Core Candidate
cac4b808f4e9a333066696bba463681f95f4d2c1,0.202420242024202,0.000668722915138444,no,Confirmed Rare
818b8d00b229f4fcc7e7ac337795b7d1a9663567,0.151815181518152,0.000508891313114611,no,Confirmed Rare
bfe8302a5a2bdf82ac0ca096cf592722c266e5ee,0.641364136413641,0.000867980402555814,core,Core Candidate
2e2a4f07090d840adaaa95b0073b22794e3e2f75,0.553355335533553,0.000620889103750972,no,Confirmed Rare
e093130d81da437d2a61a9cbe1219563cf41e6de,0.163916391639164,0.000291494430832571,no,Confirmed Rare
bd029172cdb17e972c0f066505e7002fddf84616,0.720572057205721,0.000736783209365145,core,Core Candidate
9d81d589a2fa9c0f8fe091b9fcf4fb5545d8e547,0.888888888888889,0.0010391148399805,core,Core Candidate
469cf6493d1ff6109b9ef01dd73fb3df4427e560,0.496149614961496,0.000590521112018704,no,Confirmed Rare
a487864b730c0af8dae0869e1e353a329988b5c4,0.726072607260726,0.00109796493962054,core,Core Candidate
b7ac6e075ecfb4bef53a0ad5430c1909538f64d2,0.245324532453245,0.000336786903423221,no,Confirmed Rare
11e3a65b826e9f75433f00ec56c95df4230ddf4f,0.462046204620462,0.000629863956665627,no,Confirmed Rare
c111d2b7a241578e043ad4adf1eee157fd099f4f,0.807480748074808,0.00193664307157469,core,Core Candidate
365b4aff271465a3402e274a6cd467f31e8e27c8,0.462046204620462,0.000806828812952577,no,Confirmed Rare
82a070facced0c8de242decf31997c4258a9f16c,0.482948294829483,0.00041498522963873,no,Confirmed Rare
e242cb995488ef5a61d8045cff2458b3582e14fc,0.786578657865787,0.000537755446620079,core,Core Candidate
aeb05f8b0c82bd63078ee372002adc5494bcab4e,0.270627062706271,0.000518110870124195,no,Confirmed Rare
f706091f664ee1103c232fadf755be16e0bc20fb,0.314631463146315,0.000602872229444016,no,Confirmed Rare
a7918b3042a4a2e7ebcddcb0614f6e69ea16adf3,0.676567656765677,0.0011530477816396,core,Core Candidate
c534f5d65dc8e27535ebaf79fd04f1bcd5dae7dc,0.933993399339934,0.00154558154910613,core,Core Candidate
8c1dee20b1d3ecc87de30d38dfe9a100cc8e5b22,0.441144114411441,0.000625408074019844,no,Confirmed Rare
886fb5c356fbf990fc887d2720e17473456259a3,0.268426842684268,0.000510274984657963,no,Confirmed Rare
d115f914f430ddadb67334b4541f19c42d4c5855,0.551155115511551,0.00189874471253392,core,Core Candidate
68789516273d947c44c21a779285992eb45cc638,0.217821782178218,0.00124503776513784,no,Confirmed Rare
228faf45d2cd733d3c8865b0aee2c6b7f804aaff,0.708470847084708,0.000427228737049691,core,Core Candidate
9afebf28c5dac70b6a12924fcf99d8342282ae92,0.922992299229923,0.00171808613584133,core,Core Candidate
f7a8aec007b0d1f3b0a5646dd7734b9fef434889,0.2002200220022,0.000339162283071582,no,Confirmed Rare
538cf381e960f15eb54acc19e6d915c4c19b1458,0.403740374037404,0.000587257184547088,no,Confirmed Rare
d8f5b3d86a4953eb85a9db29ae3a8f1c088aeb3c,0.973597359735974,0.00156459262638088,core,Confirmed Core
d18caa929cfe655f527b17a8541d4b2f4b612d82,0.771177117711771,0.0015697669163783,core,Core Candidate
c067c07e036d0d82702778d7e2c2d3b345685018,0.625962596259626,0.00168480207994098,core,Core Candidate
ac8082d1157ba4800a3996bd7dd9e3654202718b,0.557755775577558,0.000788737892895095,no,Confirmed Rare
e99e61ca834a7c493182e0315e383ee41547dbd0,0.97029702970297,0.00214487316368338,core,Confirmed Core
a0cb863e7a6f38d69a1b1f823ded3ad7fc6ef319,0.0968096809680968,0.000541526224795686,no,Confirmed Rare
b418302464a424da68576ce9eae1b1b75288f454,0.454345434543454,0.000694077125590508,no,Confirmed Rare
0bb81ca5d6ce2f5ae05a21f301e15b7104405ce6,0.781078107810781,0.00130142089718548,core,Core Candidate
